"Am wichtigsten war mir der Erhalt der Artenvielfalt, wohingegen die Bindung von CO2 keine so große Rolle für mich spielte, da gibt es meiner Meinung nach bessere Möglichkeiten, beispielsweise dafür sorgen, dass das CO2 erst gar nicht in die Atmosphäre gelangt (und da gibt es zum Stichwort Verzicht für jeden von uns genügend Möglichkeiten, von warmer Pulli anziehen bis Verzicht auf Flugreisen bis mehr Radlfahren). Entscheidungskonflikte hatte ich, wenn ich zwischen Wasserqualität und Artenvielfalt wählen sollte. 		"
",0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""1"",""ich wohne zwar direkt am Fluss, aber glücklicherweise sind hier schon viele Maßnahmen ergriffen worden"",""0"","""",""A2"",""Bei manchen Überlegungen hatte ich zu wenig Hintergrundswissen"",""A7"",""A3"",""A5"",""A1"",""A4"",""A7"",""A3"",""A7"",""A3"",""A7"",""A3"",""A2"",""A4"",""A6"",""A5"",""A1"",""A7"",""A1"",""A1"",""A2"",""1973"",""3"",""82362"",""A8"","""",""A6"",""A7"","""",""1703.78"","""",""36.26"","""",""127.86"",""13.44"",""127.89"","""",""330.06"",""52.09"",""34.3"",""15.93"",""5.29"",""17.17"",""35.97"",""16.53"",""23.44"",""38.02"",""14.96"",""68.5"",""39.7"",""21.73"",""37.05"",""24.21"",""55.61"",""29.12"",""39.14"",""18.78"","""","""",""15.68"","""",""208.44"",""45.83"",""8.31"",""40.86"","""",""76.37"",""4.41"",""11.7"","""",""4.02"",""5.36"",""7.83"",""6.56"",""18.79"",""9.6"",""12.53"","""",""4.44""		"
"51,""1980-01-01 00:00:00"",""42"",""de"",""2056334410"",""AN622FR"",""Es gibt verschiedene Optionen wie man CO2 bindet, z.B. Aufforstung oder neue Moore entstehen lassen. Man macht sich Gedanken was am meisten CO2 bindet oder nicht."",""A2"",""Mir ist es schwer gefallen, da ich nicht weiß welche Maßnahme am meisten CO 2 bindet, ich gehe davon aus dass eine Aufforstung am meisten CO 2 bindet, ob das richtig ist weiß ich nicht."","""",""A2"",""A1"",""A2"","""",""A1"",""A1"",""A3"",""A1"",""A1"",""A1"",""A2"",""A1"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""Ich habe mir angeschaut wieviel Arten es gibt, den Hochwasserschutz wieviel Flüge eingespart werden, wieviel Bodenerosion und was auch wichtig ist, wieviel die Maßnahme kostet, wenn es 500,- € kostet wird keiner für diese Maßnahme stimmen, bei 50 € sieht das schon anders aus."",""1"",""Alle Eigenschaften sind wichtig, die hier aufgeführt werden."",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A2"",""Ich habe immer eine Abwägung gemacht, was für eine der drei Optionen spricht, wenn die Option zu viel Geld kostet habe ich sie nicht genommen, da keine Akzeptanz vorhanden ist."",""A7"",""A6"",""A6"",""A2"",""A7"",""A5"",""A6"",""A7"",""A5"",""A6"",""A5"",""A3"",""A7"",""A6"",""A7"",""A3"",""A6"",""A2"",""A3"",""A1"",""1961"",""4"",""81829"",""-oth-"",""öffentlicher Dienst"",""A5"",""A7"","""",""1363.74"","""",""9.45"","""",""108"",""7.56"",""69.25"","""",""154.64"",""40.11"",""15.87"",""18.41"",""6"",""14.8"",""19.68"",""23.09"",""19.7"",""29.32"",""30.51"",""21.99"",""66.4"",""26.86"",""33.5"",""19.11"",""32.86"",""32.57"",""11.61"",""15.19"","""","""",""12.62"","""",""142.52"",""32.53"",""14.71"",""69.66"","""",""99.11"",""19.97"",""24.76"","""",""7.27"",""8.9"",""9.91"",""9.46"",""38.26"",""16.52"",""9.7"","""",""21.36""		"
"52,"""",""41"",""de"",""108195432"",""HE737HA"",""Ich finde es eine sehr interessante Umfrage. Die einzelnen Themengebiete kannte ich soweit noch nicht. Total spannend."",""A2"",""Sehr viel Inhalt und auch ein komplexes Themenfeld. Zudem ist es nicht einfach, in einer Gruppe EINE Lösung zu finden. "","""",""A2"",""A1"",""A2"","""",""A2"",""A2"",""A2"",""A2"",""A2"",""A2"",""A2"",""A2"",""A1"",""A2"",""A2"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""Wichtig war mir-		"
"die Wasserqualität		"
"und die Bindung von Kohlenstoffdioxid. 		"
"Danach kam die Artenvielfalt und als letztes die Boden..."",""1"",""Alle berücksichtigt, jedoch aufsteigend nach Wichtigkeit"",""0"","""",""1"",""Korrekt, da es andere Fatoren mehr """"Wert"""" waren"",""0"","""",""0"","""",""0"","""",""0"","""",""A2"",""Manchmal war es wirklich schwierig, da durch den Wegfall des Einen, das anere besser wurde, jedoch dies dann wieder einen schlechten Effekt hatte. Geld hat bei mir keine so wichtige Rolle gespielt, da die Bevölkerung auch Ihren Beitrag leisten muss. "",""A6"",""A6"",""A4"",""A1"",""A6"",""A4"",""A6"",""A4"",""A6"",""A6"",""A4"",""A4"",""A6"",""A4"",""A6"",""A1"",""A6"",""A2"",""A2"",""A1"",""1985"",""4"",""85737"",""A6"","""",""A3"",""A7"","""",""1421.38"","""",""36.04"","""",""45.47"",""5.05"",""40.05"","""",""79.83"",""4.83"",""4.29"",""4.16"",""2.62"",""4.12"",""16.74"",""9.69"",""14.29"",""22.86"",""5.92"",""7.22"",""28.24"",""9.47"",""5.78"",""76.33"",""24.49"",""10"",""4.14"",""4.76"","""","""",""6.74"","""",""46.92"",""61.07"",""8.51"",""81.59"","""",""58.97"",""5.64"",""5.8"","""",""4.72"",""5.45"",""9.34"",""633.37"",""6.98"",""9.48"",""10.41"","""",""""		"
"53,""1980-01-01 00:00:00"",""42"",""de"",""1962331326"",""KA169HE"",""Es ist sehr umfassend, schwer zu beurteilen unter Beachtung aller Aspekte		"
"Habe alle Modelle in Natur schon gesehen, aber die Bezeichnungen kannte ich nicht alle		"
",A2"",""Alle Aspekte zu berücksichtigen wg mangelnder Sachkenntnis"","""",""A2"",""A1"",""A2"","""",""A2"",""A2"",""A2"",""A1"",""A2"",""A1"",""A2"",""A2"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"",""A1"","""",""A1"","""",""Erhaltung der Artenvielfalt"",""0"","""",""0"","""",""1"",""ja"",""0"","""",""0"","""",""1"",""ja"",""1"",""ja"",""A4"",""Zeitmangel"",""A5"",""A4"",""A5"",""A2"",""A4"",""A4"",""A4"",""A6"",""A5"",""A5"",""A3"",""A2"",""A5"",""A5"",""A5"",""A2"",""A5"",""A2"",""A2"",""A2"",""1945"",""1"",""50169"",""A11"","""",""A3"",""A3"",""bin in Zeitnot geraten"",""1923.27"","""",""58.41"","""",""216.97"",""24.11"",""86.48"","""",""282.38"",""26.02"",""12.55"",""34.39"",""9.84"",""152.22"",""8.79"",""48.33"",""68.69"",""88.67"",""13.08"",""15.78"",""37.65"",""22.85"",""12.62"",""18.84"",""67.26"",""39.96"",""34.41"",""14.9"","""","""",""15.46"","""",""36.14"",""51.11"",""15.78"",""21.67"","""",""178.13"",""18.2"",""21.69"","""",""10.32"",""12.78"",""29.94"",""13.88"",""28.7"",""20.32"",""15.28"","""",""38.67""		"
"54,""1980-01-01 00:00:00"",""42"",""de"",""1693489765"",""AN420TH"","""",""A1"","""","""",""A2"",""A1"",""A2"","""",""A1"",""A1"",""A1"",""A3"",""A1"",""A1"",""A3"",""A3"",""A1"",""A1"",""A3"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""Artenvielfalt und Kosten "",""0"","""",""0"","""",""1"",""uninteressant "",""0"","""",""0"","""",""0"","""",""0"","""",""A1"","""",""A4"",""A7"",""A4"",""A1"",""A4"",""A6"",""A2"",""A4"",""A5"",""A5"",""A3"",""A4"",""A4"",""A7"",""A3"",""A1"",""A5"",""A1"",""A3"",""A2"",""1999"",""4"",""04420"",""-oth-"",""Onlinebusiness"",""A5"",""A2"","""",""561.53"","""",""23.85"","""",""7.87"",""7.29"","""","""",""52.27"",""10.75"",""11.15"",""10.54"",""3.64"",""22.5"",""19.32"",""15.57"",""16.67"",""12.21"",""7.4"",""17.53"",""8.65"",""9.23"",""13.88"",""18.28"",""9.37"",""16.87"",""9.37"",""9.63"","""","""",""9.09"","""",""22.3"",""27.76"",""6.34"","""","""",""57.89"",""5.11"",""10.63"","""",""4.64"",""4.6"",""5.28"",""4.67"",""24.44"",""36.95"",""5.38"","""",""2.61""		"
"55,""1980-01-01 00:00:00"",""42"",""de"",""1762163248"",""KA359EL"",""Es gibt vielfältige geplante und bereits realisierte CDR-Maßnahmen. Die einzelnen Vorgehensweise haben unterschiedliche Auswirkungen auf z. B. Landwirte, Konsumenten, Steuerzahler, Natur usw."",""A2"",""Die erwähnten Maßnahmen waren im Vorfeld nicht alle bekannt, aber gur nachvollziehbar"","""",""A1"",""A1"",""A2"","""",""A1"",""A2"",""A1"",""A1"",""A1"",""A1"",""A2"",""A1"",""A1"",""A2"",""A1"",""A1"",""A1"",""A2"",""A2"","""",""A1"","""",""Die Bindung von CO2 in Verbindung mit den entstehenden Kosten. Das Tragen der Mehrkosten fällt mir alledings leichter, als anderen Teilen der Bevölkerung.		"
"Einige Entscheidungen gingen leider teilweise auf Kosten der Artenvielfalt."",""0"","""",""0"","""",""0"","""",""0"","""",""1"","""",""1"","""",""0"","""",""A2"",""In der Küze der Zeit, mit einem begrenzten Wissensstand, war eine angemessene Bewertung und Gewichtung aller Kriterien nicht einfach."",""A6"",""A7"",""A7"",""A1"",""A7"",""A6"",""A1"",""A7"",""A1"",""A6"",""A6"",""A4"",""A7"",""A7"",""A7"",""A1"",""A7"",""A1"",""A2"",""A1"",""1968"",""2"",""46569"",""A8"","""",""A5"",""A5"",""Vielen Dank für den angenehmen und sogar lehrreichen Abend."",""1694.81"","""",""29.09"","""",""166.8"",""12.33"",""57.28"","""",""190.08"",""27.32"",""18.8"",""13.6"",""7.08"",""34.39"",""41.92"",""25.13"",""24.55"",""60.45"",""20.13"",""38.58"",""34.44"",""38.38"",""46.61"",""9.64"",""52.61"",""18.42"",""15"",""13.11"","""","""",""14.64"","""",""185.55"",""44.18"",""14.71"",""96.71"","""",""113.42"",""15.29"",""28.06"","""",""6.99"",""27.58"",""16.58"",""14.63"",""51.08"",""16.79"",""8.62"","""",""44.24""		"
"56,""1980-01-01 00:00:00"",""42"",""de"",""1734230371"",""GL489MA"",""Bedeutung der Begriffe, Wichtigkeit unterschiedlich,		"
"Wichtigkeit in Bezug auf CO2 Bindung und Wirtschaftlichkeit"",""A3"",""Die eindeutige Zuordnung der Maßnahmen"","""",""A1"",""A1"",""A2"","""",""A1"",""A2"",""A1"",""A2"",""A1"",""A1"",""A2"",""A1"",""A2"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""Wichtig war immer die Option einer Verbesserung der Situation im Bezug auf die Bezahlbarkeit"",""1"",""in Bezug auf Kosten und Nutzen"",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A3"",""Ich war mir nicht sicher auf Grund der geringen Berücksichtigung der Regionalen Gegebenheiten"",""A6"",""A4"",""A7"",""A5"",""A6"",""A6"",""A5"",""A7"",""A6"",""A6"",""A6"",""A6"",""A7"",""A6"",""A5"",""A3"",""A6"",""A1"",""A2"",""A1"",""1955"",""1"",""42489"",""-oth-"",""Rentner"",""A3"",""A2"","""",""1774.26"","""",""27.58"","""",""156.87"",""20.83"",""48.73"","""",""179.65"",""32.88"",""31.5"",""27.41"",""6.86"",""27.1"",""26.62"",""37.33"",""76.41"",""31.32"",""93.26"",""26.38"",""26.08"",""54.62"",""27.1"",""25.04"",""51.7"",""29.96"",""20.88"",""36.23"","""","""",""24.93"","""",""84.95"",""98.63"",""18.29"",""88.08"","""",""148.77"",""9.97"",""24.23"","""",""24.22"",""9.84"",""19.35"",""17.45"",""32.66"",""17.1"",""25.68"","""",""7.77""		"
"57,""1980-01-01 00:00:00"",""42"",""de"",""1221599756"",""VL734SA"",""Nachhaltigkeit		"
"Zukunftsoriertierung		"
"Co2 Austausch		"
"Möglichkeiten zur Verbesserung von C02 Austausch"",""A1"","""","""",""A1"",""A1"",""A2"","""",""A1"",""A2"",""A2"",""A1"",""A2"",""A1"",""A1"",""A2"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""Zuwachs von Tieren und Pflanzen oder Stabilisierung der Tierarten und Beflanzung, C02 Einsparung war mir sehr wichtig, Luftqualitätsverbesserung auch ein sehr wichtiger Aspekt und weniger wichtig war mir persönlich der Hochwasserschutz		"
"natürlich auch klar dass solche Maßnahmen auf den Steuerzahler umgemünzt werden"",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""1"",""das wwar mir der unwichtigste Punkt"",""0"","""",""A1"","""",""A6"",""A6"",""A6"",""A3"",""A6"",""A5"",""A4"",""A7"",""A5"",""A6"",""A4"",""A5"",""A7"",""A5"",""A5"",""A4"",""A5"",""A1"",""A2"",""A2"",""1988"",""3"",""48734"",""A8"","""",""A6"",""A7"","""",""885.39"","""",""21.46"","""",""56.19"",""10.08"","""","""",""105.1"",""18.71"",""15.59"",""12.6"",""6.75"",""15.65"",""29.84"",""13.71"",""25.17"",""17.22"",""15.89"",""15.98"",""12.62"",""16.58"",""16.77"",""17.34"",""19.59"",""20.91"",""27.2"",""22.24"","""","""",""13.12"","""",""115.07"",""35.97"",""18.9"","""","""",""76.91"",""10.27"",""11.19"","""",""8.3"",""7.41"",""8.96"",""11.15"",""9.55"",""8.7"",""8.8"","""",""7.9""		"
"58,""1980-01-01 00:00:00"",""42"",""de"",""401776272"",""GE416FR"",""Kurzumtriebsplantagen, Wiedervernässung, Anbau von Zwischenfrüchten (bodenverbessernd) waren mir völlig neu. Ich finde es sehr interessant und wichtig, dass neben Fruchtfolgeplanung diese Umweltaspekte einen wichtigen Platz eingeräumt bekommen."",""A2"",""Es waren Verständnisfragen zu klären (Zwischenfrüchte nicht als Nutzpflanzen, sondern indirekt als Bodenverbesserer), begriffliche Erklärungen (mehrjährig bedeutet nicht automatisch """"Monokultur"""" im Negativsinn) u.a."","""",""A1"",""A1"",""A2"","""",""A1"",""A1"",""A2"",""A2"",""A1"",""A1"",""A2"",""A1"",""A1"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"","""",""A2"",""Hintergrundinformationen - dann hätte ich besser abwägen können, wo vielleicht auch nützlich improvisiert werden kann."",""Für mich war wichtig, dass sich möglichst viele der Punkte umweltbezogen verbessern, aber die Kosten nicht aus dem Ruder laufen. Als Bundesregierung verliere ich in der Regel stark an Zustimmung, sobald (gerade derzeit) den Menschen zu hohe Kosten zugemutet werden."",""1"",""ich habe VERSUCHT alles in meine Entscheidungen einfließen zu lassen"",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A3"",""Die Entscheidungen aus der Situation heraus zu beurteilen, ohne weitergehende Informationen, macht das Abwägen schwierig"",""A6"",""A4"",""A6"",""A3"",""A6"",""A6"",""A3"",""A7"",""A6"",""A6"",""A5"",""A3"",""A6"",""A5"",""A4"",""A2"",""A6"",""A1"",""A2"",""A2"",""1958"",""2"",""04416"",""A7"","""",""A6"",""A4"",""Es war sehr interessant"",""1796.81"","""",""47.63"","""",""218.06"",""21.62"",""131.65"","""",""233.71"",""19.4"",""14.12"",""10.98"",""7.57"",""49.09"",""24.77"",""18.72"",""17.28"",""11.52"",""20.45"",""9.47"",""14.89"",""18.84"",""10.89"",""46.56"",""70.9"",""35.46"",""12.14"",""30.98"","""","""",""53.71"",""52.96"",""136.81"",""46.58"",""23.62"",""77.87"","""",""168.09"",""7.48"",""12.72"","""",""6.14"",""9.59"",""15.33"",""7.96"",""32.02"",""16.1"",""10.47"","""",""22.66""		"
"59,""1980-01-01 00:00:00"",""42"",""de"",""1956258197"",""IN889AR"",""CDR Maßnahmen waren mir kein Begriff vorher. Ich finde die Ideen dazu sehr gut.		"
"Agroforstwirtschaft war mir bekannt, die Kurzumtriebsplantagen auch, jedoch nicht unter diesem Namen.		"
"Neu waren für mich die Wiedervernässung und die mehrjährige Bepflanzung.		"
"Der Begriff Ökosystemleistungen ist gut gewählt."",""A1"","""","""",""A1"",""A1"",""A2"","""",""A2"",""A2"",""A2"",""A1"",""A2"",""A1"",""A2"",""A1"",""A1"",""A1"",""A1"",""A1"",""A2"",""A2"",""A1"","""",""A1"","""",""Mir ist der Erhalt der Artenvielfalt sehr wichtig. Zumindest eine Stabilisierung sollte es sein, ein weiterer Verlust wäre unerträglich.		"
"In Konkurrenz dazu steht aber für mich die Wasserqualität, die für alle Lebewesen wichtig ist. Ich habe sie manchmal zu Gunsten des Artenschutzes zurücktreten lassen. 		"
"Diese beiden Faktoren haben vor allem meine Entscheidungen bestimmt.		"
"Das Geld würde ich in Höhe von €500 auch zahlen, wenn wirklich wirkungsvolle Änderungen gemacht werden. Ich liebe die Natur mit allen ihren Lebewesen und möchte das Leben auf der Erde lebenswert erhalten."",""1"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A2"",""Meist sicher, aber manchmal musste ich etwas länger überlegen, um die Prioritäten zu setzen."",""A1"",""A3"",""A3"",""A4"",""A3"",""A2"",""A4"",""A1"",""A3"",""A2"",""A3"",""A3"",""A2"",""A2"",""A2"",""A5"",""A2"",""A1"",""A2"",""A2"",""1954"",""2"",""22889"",""A11"","""",""A6"",""A5"",""Die Runde hat mir viel Spaß gemacht und mir auch ein paar neue Erkenntnisse gegeben. Danke!"",""1511.57"","""",""27.52"","""",""223.37"",""8.92"","""","""",""177.14"",""57.34"",""19.32"",""12.48"",""7.79"",""15.06"",""15.46"",""22.57"",""24.73"",""35.09"",""12.96"",""21.83"",""27.27"",""25.54"",""15.78"",""11.53"",""49.21"",""32.39"",""35.35"",""26.06"","""","""",""11.29"","""",""268.49"",""34.42"",""11.47"",""38.08"","""",""80.37"",""7.64"",""12.93"","""",""10.98"",""21.59"",""24.36"",""8.7"",""13.86"",""10.51"",""8.15"","""",""44.02""		"
"60,""1980-01-01 00:00:00"",""42"",""de"",""904964938"",""SA465HE"",""Mein eindruck ist das wir primär die medial viel besprochenen themen auf platz 1  oben gewählt haben.		"
"		"
"vielleicht sollten weitere maßnahmen eine größere mediale aufmerksamkeit erhalten		"
"		"
"bisher fehlen mir zahlen (tonnen co2 o.ä.)"",""A2"",""mir erschließt sich nicht die größenordnung.		"
"		"
"ohne die ist mir eine """"kosten nutzen abwägung"""" nicht möglich"","""",""A2"",""A1"",""A2"","""",""A1"",""A2"",""A2"",""A2"",""A1"",""A1"",""A1"",""A2"",""A1"",""A1"",""A1"",""A1"",""A3"",""A1"",""A1"","""",""A2"",""wie hoch ist die jährliche bodenerosion zur zeit?		"
"		"
"warum muss ich in flüge umrechenen (eh ein reizthema) anstelle einfach in t co2?"",""Biodiversität in fauna		"
"wasserqualität		"
"co2 bindung		"
"und kosten nach gefühl zum nutzen"",""0"","""",""0"","""",""1"",""weniger, da mir die aktuelle situation nicht bekannt ist"",""0"","""",""0"","""",""1"",""da lässt sich sicher noch mehr verändern als nur durch Agrar.. zur not kanäle zisternen und deiche/fluttore"",""0"","""",""A2"",""mir ist zu oft der Istzustand anscheinend nicht bewusst"",""A7"",""A6"",""A6"",""A2"",""A5"",""A2"",""A5"",""A5"",""A5"",""A6"",""A4"",""A2"",""A6"",""A7"",""A6"",""A2"",""A5"",""A2"",""A1"",""A1"",""1984"",""2"",""21465"",""-oth-"",""Handwerk anlagenbau"",""A3"",""A7"","""",""1295.16"","""",""54.44"","""",""138.44"",""9.65"",""56.56"","""",""86.41"",""15.16"",""16.77"",""14.64"",""7.8"",""19.91"",""17.83"",""10.29"",""17.57"",""61.35"",""16.6"",""14.59"",""14.17"",""11.85"",""20.17"",""12.06"",""13.12"",""18.73"",""19.58"",""18.86"","""","""",""9.18"",""69.23"",""72.27"",""113.8"",""15.21"",""30.66"","""",""98.57"",""8.96"",""14.42"","""",""6.82"",""11.37"",""17.34"",""34.45"",""75.4"",""12.49"",""11.29"","""",""7.15""		"
"61,"""",""41"",""de"",""587705899"",""FR513AL"","""",""A2"",""es ist mir leicht gefallen"","""",""A1"",""A1"",""A2"","""",""A2"",""A2"",""A2"",""A1"",""A2"",""A1"",""A1"",""A2"",""A2"",""A1"",""A1"",""A1"",""A1"",""A1"",""A1"","""",""A1"","""",""zuwachs und allgemeinbefinden "",""1"",""nach meinem empfinden"",""0"","""",""0"","""",""1"",""weil es mir nicht so wichutig erschien"",""0"","""",""1"",""weil da wo ch wohne selten oder gar kein hochwasser ist"",""0"","""",""A2"",""weil ich nicht von allem überzeugt bin "",""A7"",""A5"",""A6"",""A7"",""A6"",""A7"",""A6"",""A2"",""A6"",""A4"",""A6"",""A6"",""A5"",""A7"",""A6"",""A4"",""A6"",""A2"",""A2"",""A1"",""1954"",""1"",""90513"",""A1"","""",""A2"",""A2"","""",""1309.34"","""",""136.6"","""",""9.37"",""10.6"",""26.63"","""",""22.82"",""21.85"",""20.94"",""17.68"",""9.99"",""12.31"",""22.34"",""19.77"",""19.21"",""20.11"",""28.51"",""12.39"",""10.57"",""35.82"",""17.38"",""12.02"",""14.53"",""34.38"",""31.78"",""8.91"","""","""",""31.61"","""",""76.92"",""131.94"",""19.34"",""46.68"","""",""164.5"",""23.08"",""12.64"","""",""10.51"",""29.69"",""66.39"",""26.39"",""52.51"",""25.29"",""15.34"","""",""""		"
"62,""1980-01-01 00:00:00"",""42"",""de"",""1242285495"",""WA851DI"",""Ich  bin beeindruckt von den geplanten Neuorientierungen  explizit  im Hinblick  auf   die  aktuell """" fatale Klimaerwärmung """" und  dramatischen Ereignissen   in den naechsten Jahrzehnten . Fuer mich stellt  ich die  Frage  inweit  bzw  wielange  ein Gestzesentwurf  in  Planung  sein müsste .  Es  ist bereits  """"  5   vor  12  """"  .  Diese  Massnahmen sollten  zeitnah   in die  Politik gehen  und  als Gesetz gelten .  Im Hinblick "",""A2"",""Begriffsbestimmungen sollten  transparenter (  einfacher   im Verständnis  )  gebracht  werden . V"","""",""A1"",""A2"",""A2"","""",""A1"",""A1"",""A1"",""A2"",""A1"",""A2"",""A2"",""A2"",""A1"",""A2"",""A2"",""A2"",""A2"",""A2"",""A1"","""",""A1"","""",""Relevant   sind  unter  anderem   die  zusätzlichen  Kosten  gewesen ,  abhängig  von  der  Verbesserung  des  Klimas . Der  Staat   sollte  hier  Steuerfreibeträge  einbauen  ,  so  das  ich als  Verbraucher  auch  einen  Anreiz  habe  ."",""1"","""",""0"","""",""1"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A2"",""ichmüsste  mich  xplizit  noch  mehr   hiermit  auseinndersetzen"",""A7"",""A6"",""A6"",""A6"",""A5"",""A7"",""A7"",""A6"",""A7"",""A7"",""A6"",""A5"",""A7"",""A7"",""A6"",""A6"",""A7"",""A1"",""A3"",""A1"",""1965"",""1"",""22851"",""-oth-"",""Angestellter "",""A6"",""A2"",""Vielen  Dank   für  die  Infos  und  allen  eine  schöne  Vorweihnachtszeit und  alles  Gute   aus  Norderstedt"",""1283.14"","""",""17.48"","""",""215.94"",""21.81"",""63.14"","""",""35.46"",""9.98"",""13.27"",""15.71"",""9.52"",""11.36"",""9.3"",""16.98"",""16.01"",""13.08"",""9.91"",""30.93"",""42.78"",""45.28"",""48.56"",""11.08"",""23.49"",""50.91"",""17.47"",""34.19"","""","""",""15.59"","""",""97.68"",""39.63"",""12.83"",""29.85"","""",""81.37"",""19.36"",""14.64"","""",""9.68"",""10.34"",""42.19"",""17.91"",""24.8"",""25.52"",""11.12"","""",""46.99""		"
"63,""1980-01-01 00:00:00"",""42"",""de"",""74592322"",""IR562HE"","""",""A1"","""","""",""A2"",""A1"",""A2"","""",""A3"",""A3"",""A3"",""A2"",""A3"",""A1"",""A3"",""A3"",""A1"",""A1"",""A2"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""erstens waren mir die kosten dafür sehr wichtig, dann ging es mir noch darum, wie viel stabiler die Artenvielfalt wird und wie es sich auf die wasserqualität und bodenqualität auswirkt"",""1"",""mir war alles sehr wichtig"",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""0"","""",""A1"","""",""A7"",""A7"",""A7"",""A3"",""A7"",""A7"",""A4"",""A6"",""A6"",""A6"",""A5"",""A4"",""A7"",""A7"",""A7"",""A1"",""A4"",""A1"",""A1"",""A2"",""1978"",""3"",""90562"",""-oth-"",""tierpflegerin"",""A3"",""A4"","""",""513.36"","""",""15.34"","""",""15.24"",""7.23"","""","""",""40.93"",""10.04"",""19.03"",""5.25"",""4.55"",""8.71"",""10.55"",""8.03"",""9.04"",""19.19"",""7.36"",""7.18"",""27.15"",""13.54"",""8.41"",""6.83"",""11.95"",""11.7"",""11.16"",""8.8"","""","""",""9.73"","""",""63.09"",""23.01"",""10.9"","""","""",""36.3"",""6.36"",""5.94"","""",""8.66"",""8.47"",""6.27"",""7.68"",""21.13"",""7.4"",""7.35"","""",""3.86""		"
"64,""1980-01-01 00:00:00"",""42"",""de"",""937414641"",""ME238JA"",""viele verschiedene arte, co2 einzuspeichern, habe ich davor alles noch nicht so genau gehört, war alles ganz interessant malherauszufinden"",""A2"",""ich musste mir erst einmal genau vorstellen, wie diese maßnahmen auch funktionieren, sonst war aber alles recht einfach"","""",""A2"",""A1"",""A2"","""",""A1"",""A1"",""A3"",""A2"",""A1"",""A1"",""A2"",""A3"",""A1"",""A1"",""A3"",""A2"",""A2"",""A2"",""A2"","""",""A1"","""",""ich habe geschaut, wie viel sich verändert im vergleich zu dem aktuellen stand im bezug auf alle anderen eigenschaften und diese dann einfach untereinander verglichen. Jedoch habe ich am meisten auf die Koste und auf die Artenvielfalt geachtet, da diese mir am wichtigsten sind"",""0"","""",""1"",""Es war meistens besser als die aktuelle Version, weswegen ich nicht so wirklich darauf geachtet habe"",""1"",""Ich kann damit leider nicht so viel anfangen"",""1"",""bessere wasserqualität war oft mit mehr kosten verbunden weswegen ich nicht ganz so sehr darauf geachtet habe"",""0"","""",""1"",""war oft auch mit mehr kosten verbunden"",""0"","""",""A2"",""Ich finde da gibt es noch mehr einflüsse als nur die, die gezeigt wurden. ALso mehr Bereiche als nur bspw. Kosten oder Hochwasserschutz um somit dann eine sehr sichere Antwort geben zu können"",""A5"",""A6"",""A7"",""A2"",""A5"",""A5"",""A4"",""A6"",""A5"",""A5"",""A5"",""A4"",""A7"",""A7"",""A6"",""A3"",""A5"",""A2"",""A1"",""A2"",""2001"",""1"",""85238"",""A11"","""",""A5"",""A1"","""",""1179.15"","""",""33.34"","""",""50.85"",""6.34"",""39.44"","""",""140.72"",""20.68"",""16.04"",""13.64"",""4.21"",""40.68"",""17.32"",""25.47"",""17.86"",""12.56"",""11.44"",""15.99"",""24.82"",""12.64"",""13.8"",""15.92"",""11.29"",""23.56"",""13.93"",""16.12"","""","""",""8.23"","""",""148.32"",""195.16"",""13.04"",""51.93"","""",""49.88"",""12.51"",""13.87"","""",""4.89"",""6.46"",""14.03"",""7.11"",""17.62"",""20.01"",""11.27"","""",""6.16""		"
